timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1529746490560,200,Page : calulation-results,200,OK,bzm - Concurrency Thread Group 1-6,text,true,,1865,0,10,10,186,0,0
1529746490558,205,Page : calulation-results,200,OK,bzm - Concurrency Thread Group 1-1,text,true,,1865,0,10,10,188,0,0
1529746490440,345,Page : salary-calculator-india,200,OK,bzm - Concurrency Thread Group 1-2,text,true,,59044,215,10,10,198,0,0
1529746490431,383,Page : salary-calculator-india,200,OK,bzm - Concurrency Thread Group 1-4,text,true,,59058,215,10,10,181,0,0
1529746490627,201,Page : Home calculatorstack.com,200,OK,bzm - Concurrency Thread Group 1-8,text,true,,6815,188,10,10,198,0,0
1529746490650,192,Page : calulation-results,200,OK,bzm - Concurrency Thread Group 1-3,text,true,,1865,0,10,10,186,0,0
1529746490531,323,Page : salary-calculator-india,200,OK,bzm - Concurrency Thread Group 1-10,text,true,,59046,215,10,10,178,0,0
1529746490695,240,Page : Home calculatorstack.com,200,OK,bzm - Concurrency Thread Group 1-5,text,true,,6814,188,10,10,189,0,0
1529746490762,192,Page : calulation-results,200,OK,bzm - Concurrency Thread Group 1-6,text,true,,1865,0,10,10,188,0,0
1529746490633,324,Page : salary-calculator-india,200,OK,bzm - Concurrency Thread Group 1-7,text,true,,59044,215,10,10,184,0,0
1529746490787,191,Page : calulation-results,200,OK,bzm - Concurrency Thread Group 1-2,text,true,,1865,0,10,10,186,0,0
1529746490663,335,Page : salary-calculator-india,200,OK,bzm - Concurrency Thread Group 1-9,text,true,,59056,215,10,10,194,0,0
1529746490816,194,Page : Home calculatorstack.com,200,OK,bzm - Concurrency Thread Group 1-4,text,true,,6815,188,10,10,189,0,0
1529746490829,194,Page : calulation-results,200,OK,bzm - Concurrency Thread Group 1-8,text,true,,1865,0,10,10,187,0,0
1529746490855,190,Page : calulation-results,200,OK,bzm - Concurrency Thread Group 1-10,text,true,,1865,0,10,10,186,0,0
